control_id,property_id,is_key,section,local_description
52,22,0,"Style and theme","The style of the control's border. Accepts `BorderStyle` enum values: `BorderStyle.Solid`, `BorderStyle.Dashed`, `BorderStyle.Dotted`, or `BorderStyle.None`."
52,23,0,"Style and theme","The thickness of the control's border in pixels."
52,53,0,"Style and theme","The corner radius for the top-left corner of the control."
52,54,0,"Style and theme","The corner radius for the top-right corner of the control."
52,51,0,"Style and theme","The corner radius for the bottom-left corner of the control."
52,52,0,"Style and theme","The corner radius for the bottom-right corner of the control."
52,63,0,Accessibility,"A label for screen readers to announce what the input field is for. Describe the type of numeric data expected, such as ""Product quantity"" or ""Age in years""."
52,100,0,Accessibility,"The language used for the input text. If you don't specify this property, the app settings provide the value."
53,10,0,General,"Number between 0 and 'max', which specifies how much of the task is completed. Only applicable for determinate state."
53,206,0,General,"The maximum value, which indicates the task is complete. The ProgressBar bar is full when value equals max. This is useful when you want to show capacity or how much of the total is uploaded or downloaded."
53,63,0,General,"Label for screen readers."
53,11,0,General,"Whether a control appears or is hidden."
53,321,0,Behavior,"Set the bar to determinate or indeterminate. In the indeterminate state the value property and max property aren't honored."
53,40,0,"Size and position","The distance between the left edge of a control and the left edge of its parent container (screen if no parent container)."
53,41,0,"Size and position","The distance between the top edge of a control and the top edge of the parent container (screen if no parent container)."
53,44,0,"Size and position","The distance between a control's left and right edges."
53,42,0,"Size and position","The distance between a control's top and bottom edges."
53,322,0,"Style and theme","For determinate state only, the color prop can be used to indicate a ""brand"" state (default), ""error"" state (red), ""warning"" state (orange), or ""success"" state (green). For indeterminate state, ProgressColor falls back to BasePaletteColor regardless of selected color."
53,323,0,"Style and theme","The thickness of the progress bar. Current options are only medium and large."
53,282,0,"Style and theme","The shape of the bar and track. The shape property affects the corners of the bar."
53,284,0,"Style and theme","The color palette applied to a control. This impacts all surfaces of the control that render a theme color. If the value is null or zero, then the color is driven by selected Fluent theme."
53,5,0,"Additional properties","Actions to perform when the value of control gets updated."
53,3,0,"Additional properties","Whether the control allows user input (Edit), only displays data (View), or is disabled (Disabled)."
54,10,0,General,"The default and current value of slider control. Many modern controls use single property to manage default and the output updated by users."
54,215,0,General,"The minimum value to which the user can set a slider."
54,206,0,General,"The maximum value to which the user can set a slider or a rating."
54,63,0,General,"Label for screen readers."
54,11,0,General,"Whether a control appears or is hidden."
54,3,0,Behavior,"Whether the control allows user input (Edit), only displays data (View), or is disabled (Disabled)."
54,205,0,"Size and position","Whether the user scrolls through a gallery or adjusts a slider top to bottom (Vertical) or left to right (Horizontal)."
54,15,0,"Size and position","The size of the control on the canvas."
54,40,0,"Size and position","The distance between the left edge of a control and the left edge of its parent container (screen if no parent container)."
54,41,0,"Size and position","The distance between the top edge of a control and the top edge of the parent container (screen if no parent container)."
54,44,0,"Size and position","The distance between a control's left and right edges."
54,42,0,"Size and position","The distance between a control's top and bottom edges."
54,284,0,"Style and theme","The color palette applied to a control. This impacts all surfaces of the control that render a theme color. If the value is null or zero, then the color is driven by selected Fluent theme."
54,5,0,"Additional properties","Actions to perform when the user changes the value of a control such as by adjusting a slider."
55,303,0,General,"The label to the spinner. The label slot receives the styling related to the text associated with the Spinner."
55,63,0,General,"Label for screen readers."
55,11,0,General,"Whether a control appears or is hidden."
55,324,0,"Size and position","Where the label is positioned relative to the spinner."
55,325,0,"Size and position","The size of the spinner."
55,40,0,"Size and position","The distance between the left edge of a control and the left edge of its parent container (screen if no parent container)."
55,41,0,"Size and position","The distance between the top edge of a control and the top edge of the parent container (screen if no parent container)."
55,44,0,"Size and position","The distance between a control's left and right edges."
55,42,0,"Size and position","The distance between a control's top and bottom edges."
55,283,0,"Style and theme","The appearance of the Spinner. Primary or Inverted."
55,284,0,"Style and theme","The color palette applied to a control. This impacts all surfaces of the control that render a theme color."
55,12,0,"Style and theme","The name of the family of fonts in which text appears."
55,285,0,"Style and theme","The font size of the text that appears on a control. If the value is null or zero, then the font size is driven by selected Fluent theme."
55,286,0,"Style and theme","The color of text in a control."
55,13,0,"Style and theme","The weight of the text in a control: Bold, Lighter, Normal, or Semibold."
55,287,0,"Style and theme","Whether the text in a control is italic."
55,288,0,"Style and theme","Whether a line appears under the text that appears on a control."
55,289,0,"Style and theme","Whether a line appears through the text that appears on a control."
55,3,0,"Additional properties","Whether the control allows user input (Edit), only displays data (View), or is disabled (Disabled)."
55,5,0,"Additional properties","Actions to perform when the user changes the value of a control."
56,4,0,General,"The source of data for the items that appear in the table."
56,326,0,General,"The message shown to a user when there are no records to show in the Table control."
56,11,0,General,"Whether a control appears or is hidden."
56,327,0,Behavior,"The default responsive behavior of the table. Reflow means the table displays in tabular form when the control is 480 or more pixels wide and transitions to a list format in narrower conditions. GridOnly (or ListOnly) means the table always displays in a tabular (or list) format regardless of the control width, and you can use Power Fx formulas to create your own breakpoints for defining the responsive behavior of the table."
56,328,0,Behavior,"Allows users to sort the data in the table by using dropdowns from the column headers for supported data types."
56,329,0,Behavior,"Whether users can select a portion of the table to copy its values. Default is Yes."
56,40,0,"Size and position","The distance between the left edge of a control and the left edge of its parent container (screen if no parent container)."
56,41,0,"Size and position","The distance between the top edge of a control and the top edge of the parent container (screen if no parent container)."
56,44,0,"Size and position","The distance between a control's left and right edges."
56,42,0,"Size and position","The distance between a control's top and bottom edges."
56,330,0,"Style and theme","The font of the column headings."
56,331,0,"Style and theme","The font size of the column headings."
56,332,0,"Style and theme","The text color for the column headings."
56,333,0,"Style and theme","The font weight of the column headings."
56,284,0,"Style and theme","The color palette applied to a control. This impacts all surfaces of the control that render a theme color."
56,12,0,"Style and theme","The name of the family of fonts in which text appears."
56,285,0,"Style and theme","The font size of the text that appears on a control. If the value is null or zero, then the font size is driven by selected Fluent theme."
56,286,0,"Style and theme","The color of text in a control."
56,13,0,"Style and theme","The weight of the text in a control: Bold, Lighter, Normal, or Semibold."
56,121,0,"Additional properties","The selected row in the Table control."
56,3,0,"Additional properties","Whether the control allows user input (Edit), only displays data (View), or is disabled (Disabled)."
56,6,0,"Additional properties","Defines the action triggered when a single record is selected."
56,334,0,"Additional properties","Whether the user’s avatar appears or is hidden in the list mode."
56,335,0,"Additional properties","Whether the column headers appear or are hidden."
56,336,0,"Additional properties","Whether the footer appears or is hidden."
56,15,0,"Additional properties","The size of the control on the canvas."
56,63,0,"Additional properties","Label for screen readers."
57,4,0,General,"The data source that provides the list of tabs to display. Can be a table, collection, or list of values. Each item becomes a clickable tab header."
57,1,0,General,"The tab that is selected by default when the control first loads. Must match an item from the Items source."
57,121,0,General,"The currently selected tab (output property). Use this in formulas to reference which tab the user chooses and to control visibility of content sections."
57,11,0,General,"Whether the control appears or is hidden. Use a Power Fx formula to show or hide the control based on app state."
57,5,0,Behavior,"How the app responds when the user clicks a different tab. This event fires every time the selected tab changes. Use this value to update variables, load data, or track navigation."
57,6,0,Behavior,"How the app responds when the user clicks any tab (including the currently selected one). Use this value for additional interactions beyond navigation."
57,3,0,Behavior,"Whether the control allows user input (Edit), only displays data (View), or is disabled (Disabled). In View mode, tabs are displayed but can't be clicked."
57,18,0,"Size and position","The horizontal alignment of tab text within each tab button. Accepts `Align` enum values:"
57,337,0,"Size and position","The alignment and positioning of the entire tab list. Accepts `TabListAlignment` enum values:"
57,40,0,"Size and position","Distance between the left edge of the control and the left edge of its parent container. If the control has no parent container, the screen acts as the parent container."
57,41,0,"Size and position","Distance between the top edge of the control and the top edge of its parent container. If the control has no parent container, the screen acts as the parent container."
57,44,0,"Size and position","Distance between the control's left and right edges. Default is 300."
57,42,0,"Size and position","Distance between the control's top and bottom edges. Default is 60."
57,50,0,"Size and position","Distance between the tab text and the top edge of each tab button."
57,47,0,"Size and position","Distance between the tab text and the bottom edge of each tab button."
57,48,0,"Size and position","Distance between the tab text and the left edge of each tab button."
57,49,0,"Size and position","Distance between the tab text and the right edge of each tab button."
57,283,0,"Style and theme","The visual style of the tabs. Accepts `TabListAppearance` enum values:"
57,12,0,"Style and theme","The name of the font family for the tab text."
57,15,0,"Style and theme","The font size of the tab text, in points."
57,24,0,"Style and theme","The color of the tab text in the control."
57,13,0,"Style and theme","The weight (thickness) of the tab text. Accepts `FontWeight` enum values:"
57,14,0,"Style and theme","Whether the tab text appears in italic style."
57,17,0,"Style and theme","Whether a line appears under the tab text."
57,16,0,"Style and theme","Whether a line appears through the middle of the tab text."
57,21,0,"Style and theme","The color of the borders around tabs (when applicable based on Appearance)."
57,22,0,"Style and theme","The style of the tab borders. Accepts `BorderStyle` enum values: `BorderStyle.Solid`, `BorderStyle.Dashed`, `BorderStyle.Dotted`, or `BorderStyle.None`."
57,23,0,"Style and theme","The thickness of the tab borders in pixels."
57,53,0,"Style and theme","The corner radius for the top-left corner of tab buttons."
57,54,0,"Style and theme","The corner radius for the top-right corner of tab buttons."
57,51,0,"Style and theme","The corner radius for the bottom-left corner of tab buttons."
57,52,0,"Style and theme","The corner radius for the bottom-right corner of tab buttons."
57,63,0,Accessibility,"A label for screen readers to announce what the tab list represents. It should describe the category or sections being navigated (for example, ""Product information sections"" or ""Report views"")."
57,100,0,Accessibility,"The language used for the tab text. If you don't specify this property, the app settings provide the value."
58,1,0,General,"The initial text displayed when the control first loads. Use this to set a default value before user interaction."
58,8,0,General,"The current text value in the control (output property). This is what you reference in formulas to get the user's entered text."
58,314,0,General,"Hint text displayed in the input field when it's empty. Use this to guide users on what to enter. Default is ""Enter text""."
58,11,0,General,"Whether the control appears or is hidden. Use a Power Fx formula to show or hide the control based on app state."
58,5,0,Behavior,"How the app responds when the user changes the text. This event fires when the user moves focus away from the control (on blur), not on every keystroke. This improves performance and prevents issues with rapid formula execution."
58,6,0,Behavior,"How the app responds when the user clicks or taps inside the control."
58,183,0,Behavior,"The input mode for the text field. Accepts `TextInputType` enum values:"
58,338,0,Behavior,"Controls when the Text output property updates. Accepts `TriggerOutput` enum values:"
58,230,0,Behavior,"The maximum number of characters allowed in the input field. Users cannot type beyond this limit."
58,110,0,Behavior,"Whether the user must enter text before submitting a form. When `true`, the control shows validation styling if left empty."
58,315,0,Behavior,"The visual validation state of the control. Accepts `ValidationState` enum values:"
58,3,0,Behavior,"Whether the control allows user input (Edit), only displays data (View), or is disabled (Disabled). In View mode, the text is shown but cannot be edited (truly read-only)."
58,18,0,"Size and position","The horizontal alignment of text within the control. Accepts `Align` enum values:"
58,40,0,"Size and position","Distance between the left edge of the control and the left edge of its parent container (screen if no parent container)."
58,41,0,"Size and position","Distance between the top edge of the control and the top edge of its parent container (screen if no parent container)."
58,44,0,"Size and position","Distance between the control's left and right edges. Default is 320."
58,42,0,"Size and position","Distance between the control's top and bottom edges. Default is 32."
58,50,0,"Size and position","Distance between the text and the top edge of the control."
58,47,0,"Size and position","Distance between the text and the bottom edge of the control."
58,48,0,"Size and position","Distance between the text and the left edge of the control."
58,49,0,"Size and position","Distance between the text and the right edge of the control."
58,283,0,"Style and theme","The visual style of the control. Accepts `Appearance` enum values:"
58,284,0,"Style and theme","The base color used by the theme to generate the control's color palette. Changes this property to apply a different theme color to the control."
58,12,0,"Style and theme","The name of the font family in which text appears."
58,15,0,"Style and theme","The font size of the text, in points."
58,24,0,"Style and theme","The color of the text in the control."
58,13,0,"Style and theme","The weight (thickness) of the text. Accepts `FontWeight` enum values:"
58,14,0,"Style and theme","Whether the text appears in italic style."
58,17,0,"Style and theme","Whether a line appears under the text."
58,16,0,"Style and theme","Whether a line appears through the middle of the text."
58,26,0,"Style and theme","The background fill color of the control."
58,21,0,"Style and theme","The color of the control's border."
58,22,0,"Style and theme","The style of the control's border. Accepts `BorderStyle` enum values: `BorderStyle.Solid`, `BorderStyle.Dashed`, `BorderStyle.Dotted`, or `BorderStyle.None`."
58,23,0,"Style and theme","The thickness of the control's border in pixels."
58,53,0,"Style and theme","The corner radius for the top-left corner of the control."
58,54,0,"Style and theme","The corner radius for the top-right corner of the control."
58,51,0,"Style and theme","The corner radius for the bottom-left corner of the control."
58,52,0,"Style and theme","The corner radius for the bottom-right corner of the control."
58,63,0,Accessibility,"A label for screen readers to announce what the input field is for. Should describe the type of text expected (e.g., ""Customer name"" or ""Feedback comments"")."
58,100,0,Accessibility,"The language used for the input text. Inherits from app settings if not specified."
59,8,0,General,"The text string to display on the canvas. Supports any text or Power Fx formula that evaluates to a string."
59,11,0,General,"Whether the control appears or is hidden. Use a Power Fx formula to show or hide the control based on app state."
59,6,0,Behavior,"How the app responds when the user selects  the Text control. The control is accessible: OnSelect also triggers when the user presses Enter or Space while the control has keyboard focus."
59,227,0,Behavior,"Whether the text wraps to the next line when it exceeds the control width. When set to `false`, text is clipped at the control boundary."
59,40,0,"Size and position","Distance between the left edge of the control and the left edge of its parent container (screen if no parent container)."
59,41,0,"Size and position","Distance between the top edge of the control and the top edge of its parent container (screen if no parent container)."
59,44,0,"Size and position","Distance between the control's left and right edges."
59,42,0,"Size and position","Distance between the control's top and bottom edges."
59,43,0,"Size and position","Whether the control automatically increases its height when the text content exceeds the visible area. When Visible is `false`, the Height output property doesn't update as text changes."
59,18,0,"Size and position","The horizontal alignment of text within the control. Accepts `Align` enum values:"
59,20,0,"Size and position","The vertical alignment of text within the control. Accepts `VerticalAlign` enum values:"
59,12,0,"Style and theme","The name of the font family for the text."
59,15,0,"Style and theme","The font size of the text, in points. The default is 15."
59,24,0,"Style and theme","The color of the text in the control."
59,13,0,"Style and theme","The weight (thickness) of the text. Accepts `FontWeight` enum values:"
59,14,0,"Style and theme","Whether the text appears in italic style."
59,17,0,"Style and theme","Whether a line appears under the text."
59,16,0,"Style and theme","Whether a line appears through the middle of the text."
59,26,0,"Style and theme","The background fill color of the control."
59,21,0,"Style and theme","The color of the control's border."
59,22,0,"Style and theme","The style of the control's border. Accepts `BorderStyle` enum values: `BorderStyle.Solid`, `BorderStyle.Dashed`, `BorderStyle.Dotted`, or `BorderStyle.None`."
59,23,0,"Style and theme","The thickness of the control's border in pixels."
59,50,0,"Style and theme","Distance between the text and the top edge of the control."
59,47,0,"Style and theme","Distance between the text and the bottom edge of the control."
59,48,0,"Style and theme","Distance between the text and the left edge of the control."
59,49,0,"Style and theme","Distance between the text and the right edge of the control."
59,53,0,"Style and theme","The corner radius for the top-left corner of the control."
59,54,0,"Style and theme","The corner radius for the top-right corner of the control."
59,51,0,"Style and theme","The corner radius for the bottom-left corner of the control."
59,52,0,"Style and theme","The corner radius for the bottom-right corner of the control."
60,303,0,General,"The text shown next to the toggle."
60,63,0,General,"Label for screen readers."
60,11,0,General,"Whether a control appears or is hidden."
60,304,0,Behavior,"The initial value of a control before it's changed by the user."
60,3,0,Behavior,"Whether the control allows user input (Edit), only displays data (View), or is disabled (Disabled)."
60,339,0,"Size and position","The text shown next to the toggle can be placed before, after, or above the toggle."
60,40,0,"Size and position","The distance between the left edge of a control and the left edge of its parent container (screen if no parent container)."
60,41,0,"Size and position","The distance between the top edge of a control and the top edge of the parent container (screen if no parent container)."
60,44,0,"Size and position","The distance between a control's left and right edges."
60,42,0,"Size and position","The distance between a control's top and bottom edges."
60,284,0,"Style and theme","The color palette applied to a control. This impacts all surfaces of the control that render a theme color."
60,12,0,"Style and theme","The name of the family of fonts in which text appears."
60,285,0,"Style and theme","The font size of the text that appears on a control. If the value is null or zero, then the font size is driven by selected Fluent theme."
60,286,0,"Style and theme","The color of text in a control."
60,13,0,"Style and theme","The weight of the text in a control: Bold, Lighter, Normal, or Semibold."
60,287,0,"Style and theme","Whether the text in a control is italic."
60,288,0,"Style and theme","Whether a line appears under the text that appears on a control."
60,289,0,"Style and theme","Whether a line appears through the text that appears on a control."
60,117,0,"Additional properties","Actions to perform when the value of the toggle changes to true."
60,6,0,"Additional properties","Actions to perform when the user selects a control."
60,118,0,"Additional properties","Actions to perform when the value of the toggle changes to false."
62,4,1,General,"The data source that provides the list of options to display. Can be a table, collection, or list of values. Each item becomes a selectable radio button option."
62,305,1,General,"The formula that determines what text displays for each radio button option. Use `ThisItem` to reference the current item from **Items**. For example, `ThisItem.Title` or `ThisItem.OptionName`."
62,1,1,General,"The item that the control selects by default when it first loads. Must match an item from the **Items** source."
62,121,1,General,"The currently selected item (output property). Use this in formulas to reference which option the user chooses."
62,11,0,General,"Whether the control appears or is hidden. Use a Power Fx formula to show or hide the control based on app state."
62,5,0,Behavior,"How the app responds when the user selects a different radio button option. This event fires immediately every time the selection changes."
62,205,0,Behavior,"The arrangement of radio button options. Accepts `Layout` enum values: | Value | Description | |-------|-------------| | `Layout.Vertical` | Stacks options vertically (default) | | `Layout.Horizontal` | Arranges options horizontally in a row |"
62,110,0,Behavior,"Whether the user must select an option before submitting a form. When `true`, the control shows validation styling if no selection exists."
62,338,0,Behavior,"Forces the control to output its current selected value. Use this value when you need to manually trigger value updates."
62,3,0,Behavior,"Whether the control allows user input (**Edit**), only displays data (**View**), or is disabled (**Disabled**). In **View** mode, the selected option appears with a read-only appearance (not grayed out like **Disabled**)."
62,40,0,"Size and position","Distance between the left edge of the control and the left edge of its parent container (screen if no parent container)."
62,41,0,"Size and position","Distance between the top edge of the control and the top edge of its parent container (screen if no parent container)."
62,44,0,"Size and position","Distance between the control's left and right edges."
62,42,0,"Size and position","Distance between the control's top and bottom edges. The control automatically sizes to fit all radio button options."
62,50,0,"Size and position","Distance between the options and the top edge of the control."
62,47,0,"Size and position","Distance between the options and the bottom edge of the control."
62,48,0,"Size and position","Distance between the options and the left edge of the control."
62,49,0,"Size and position","Distance between the options and the right edge of the control."
62,19,0,"Size and position","The spacing between radio button options, measured in pixels or points."
62,284,0,"Style and theme","The base color that the theme uses to generate the control's color palette. Change this property to apply a different theme color to the control."
62,12,0,"Style and theme","The name of the font family in which option text appears."
62,15,0,"Style and theme","The font size of the option text, in points."
62,24,0,"Style and theme","The color of the option text in the control."
62,13,0,"Style and theme","The weight (thickness) of the option text. Accepts `FontWeight` enum values: | Value | Description | |-------|-------------| | `FontWeight.Bold` | Bold text | | `FontWeight.Semibold` | Semibold text | | `FontWeight.Normal` | Normal weight (default) | | `FontWeight.Lighter` | Lighter weight |"
62,14,0,"Style and theme","Whether the option text appears in italic style."
62,17,0,"Style and theme","Whether a line appears under the option text."
62,16,0,"Style and theme","Whether a line appears through the middle of the option text."
62,26,0,"Style and theme","The background fill color of the control."
62,33,0,"Style and theme","The color of an option's text when the user hovers the mouse over it."
62,36,0,"Style and theme","The color of an option's text when the user clicks it."
62,30,0,"Style and theme","The color of option text when the control is in **Disabled** mode."
62,340,0,"Style and theme","The size of the radio button circles in pixels."
62,341,0,"Style and theme","The background fill color of the radio button circles."
62,342,0,"Style and theme","The border color of the radio button circles."
62,343,0,"Style and theme","The fill color of the inner circle when a radio button is selected."
62,21,0,"Style and theme","The color of the control's border."
62,22,0,"Style and theme","The style of the control's border. Accepts `BorderStyle` enum values: `BorderStyle.Solid`, `BorderStyle.Dashed`, `BorderStyle.Dotted`, or `BorderStyle.None`."
62,23,0,"Style and theme","The thickness of the control's border in pixels."
62,53,0,"Style and theme","The corner radius for the top-left corner of the control."
62,54,0,"Style and theme","The corner radius for the top-right corner of the control."
62,51,0,"Style and theme","The corner radius for the bottom-left corner of the control."
62,52,0,"Style and theme","The corner radius for the bottom-right corner of the control."
62,63,0,Accessibility,"A label for screen readers to announce what the radio group represents. It should describe the category or question being answered (for example, ""Shipping method"" or ""Payment type"")."
62,100,0,Accessibility,"The language used for the option text. Inherits from app settings if not specified."
